CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Recency_log,Frequency_log,Monetary_log,Cluster,Cluster_Name,PCA1,PCA2,DBSCAN_Cluster
13475,191,4,1431.78,1,4,4,9,Clients Endormis,5.2574953720277815,1.6094379124341003,7.2673718919667785,3,💙 Clients Fidèles,0.015593909410399042,1.2526306736367567,0
13476,179,2,1238.47,2,2,4,8,Clients Ordinaires,5.19295685089021,1.0986122886681098,7.122439147874555,3,💙 Clients Fidèles,-0.4906993288389623,0.9635313675533145,0
13477,38,6,1454.58,3,5,4,12,Clients Fidèles,3.6635616461296463,1.9459101490553132,7.283159725605137,3,💙 Clients Fidèles,0.9364198853935072,0.376636153543301,0
13479,201,2,300.95,1,2,2,5,Clients Perdus,5.308267697401205,1.0986122886681098,5.71026144075391,1,❌ Clients Perdus,-1.204339751856034,0.5223098561398715,0
13481,46,5,1804.56,3,4,4,11,Clients Fidèles,3.8501476017100584,1.791759469228055,7.498626071957096,3,💙 Clients Fidèles,0.8278240586062112,0.5144277771878243,0
13482,232,1,184.64,1,1,1,3,Clients Perdus,5.4510384535657,0.6931471805599453,5.223809314372975,1,❌ Clients Perdus,-1.856421417501017,0.28055099173265735,1
13483,66,1,140.34,3,1,1,5,Clients Ordinaires,4.204692619390966,0.6931471805599453,4.951168335262708,1,❌ Clients Perdus,-1.5095940338489264,-0.6088493808004101,1
13484,241,1,313.8,1,1,2,4,Clients Perdus,5.488937726156687,0.6931471805599453,5.751937516543248,1,❌ Clients Perdus,-1.6204839410827157,0.4969232638163144,1
13485,233,1,454.24,1,1,2,4,Clients Perdus,5.455321115357702,0.6931471805599453,6.120824752413689,1,❌ Clients Perdus,-1.4327325294110365,0.609962805832487,1
13486,78,3,1122.41,2,3,4,9,Clients Endormis,4.3694478524670215,1.3862943611198906,7.024123981607583,3,💙 Clients Fidèles,0.037575054038363975,0.5157167274300937,0
13487,58,3,575.4,3,3,3,9,Clients Potentiels,4.07753744390572,1.3862943611198906,6.356801864125367,3,💙 Clients Fidèles,-0.16733024445244304,0.08762265718580875,0
13488,17,13,8968.31,4,5,5,14,Champions,2.8903717578961645,2.6390573296152584,9.101564029017187,0,🥇 Champions,2.721185202102661,0.813896492820059,0
13489,105,4,449.52,2,4,2,8,Clients Ordinaires,4.663439094112067,1.6094379124341003,6.110402471179496,3,💙 Clients Fidèles,-0.30606126117664206,0.4546638388041601,0
13491,52,10,1215.82,3,5,4,12,Clients Fidèles,3.970291913552122,2.3978952727983707,7.103996177364903,3,💙 Clients Fidèles,1.143281831015805,0.6787245823331621,0
13492,136,3,1269.84,2,3,4,9,Clients Endormis,4.919980925828125,1.3862943611198906,7.147433378135437,3,💙 Clients Fidèles,-0.11425964464522353,0.9096292136937111,0
13493,275,2,618.63,1,2,3,6,Clients Perdus,5.62040086571715,1.0986122886681098,6.429122525704993,1,❌ Clients Perdus,-0.9827220192790405,0.9819945732291714,0
13494,312,1,316.26000000000005,1,1,2,4,Clients Perdus,5.746203190540153,0.6931471805599453,5.759721626980309,1,❌ Clients Perdus,-1.7150679554362909,0.6628480813540223,1
13495,8,5,2044.87,5,4,4,13,Champions,2.1972245773362196,1.791759469228055,7.623578405880983,0,🥇 Champions,1.51848419645076,-0.4879112732413371,0
13496,11,2,653.33,5,2,3,10,Nouveaux Clients,2.4849066497880004,1.0986122886681098,6.483611811351871,2,🆕 Nouveaux Actifs,0.24086690673751499,-0.9858625097283212,0
13497,283,2,348.05,1,2,2,5,Clients Perdus,5.648974238161206,1.0986122886681098,5.855215178416411,1,❌ Clients Perdus,-1.2657583494809357,0.7910887349381561,0
13499,18,5,1159.11,4,4,4,12,Champions,2.9444389791664403,1.791759469228055,7.056270107190766,3,💙 Clients Fidèles,0.9640574038574282,-0.22084136936427348,0
13500,23,3,1166.77,4,3,4,11,Clients Fidèles,3.1780538303479458,1.3862943611198906,7.062851226189096,3,💙 Clients Fidèles,0.5110479293536836,-0.22544607280815895,0
13501,288,1,1340.32,1,1,4,6,Clients Perdus,5.666426688112432,0.6931471805599453,7.201409482704207,1,❌ Clients Perdus,-1.0010091798870502,1.1373438118565524,1
13502,17,3,292.0,4,3,2,9,Clients Ordinaires,2.8903717578961645,1.3862943611198906,5.680172609017068,2,🆕 Nouveaux Actifs,-0.03466284598954348,-0.9113955633644949,0
13503,71,1,216.85,3,1,1,5,Clients Ordinaires,4.276666119016055,0.6931471805599453,5.383806752563451,1,❌ Clients Perdus,-1.3319498564165804,-0.40565402369181974,1
13504,64,1,295.93,3,1,2,6,Clients Ordinaires,4.174387269895637,0.6931471805599453,5.693496420787701,1,❌ Clients Perdus,-1.1460384626083524,-0.357701947587099,1
13505,73,4,4393.63,2,4,5,11,Clients Endormis,4.30406509320417,1.6094379124341003,8.388138619999735,3,💙 Clients Fidèles,0.9112201460418755,1.0564050650168115,0
13506,316,2,458.52,1,2,2,5,Clients Perdus,5.75890177387728,1.0986122886681098,6.130182466419805,1,❌ Clients Perdus,-1.1773731804641863,0.9609200141612477,0
13507,3,4,2479.16,5,4,5,14,Champions,1.3862943611198906,1.6094379124341003,7.816078353206984,0,🥇 Champions,1.7545571828652131,-1.0016213296476402,0
13508,244,1,110.97,1,1,1,3,Clients Perdus,5.501258210544727,0.6931471805599453,4.718230978272105,1,❌ Clients Perdus,-2.115328042876572,0.1282532932737949,1
13509,9,7,979.72,5,5,4,14,Champions,2.302585092994046,2.0794415416798357,6.888286995786739,0,🥇 Champions,1.3899064531915715,-0.57887167959721,0
13510,1,4,1791.56,5,4,4,13,Champions,0.6931471805599453,1.6094379124341003,7.491400044716921,0,🥇 Champions,1.8653899966812932,-1.5592814407650235,0
13512,261,1,251.21,1,1,2,4,Clients Perdus,5.568344503761097,0.6931471805599453,5.530262073815315,1,❌ Clients Perdus,-1.7559258149726313,0.4665269202305225,1
13513,127,1,205.1,2,1,1,4,Clients Perdus,4.852030263919617,0.6931471805599453,5.328361487896413,1,❌ Clients Perdus,-1.5780274911170749,-0.061103446528090584,1
13514,74,1,152.20000000000002,2,1,1,4,Clients Perdus,4.31748811353631,0.6931471805599453,5.031744257306491,1,❌ Clients Perdus,-1.514476165990846,-0.5079981714647747,1
13515,73,4,891.12,2,4,3,9,Clients Endormis,4.30406509320417,1.6094379124341003,6.793600652679757,3,💙 Clients Fidèles,0.15516110500419147,0.4756674783419333,0
13516,21,3,1389.41,4,3,4,11,Clients Fidèles,3.091042453358316,1.3862943611198906,7.2373539466601775,3,💙 Clients Fidèles,0.6270275365357492,-0.21705106606038824,0
13517,60,3,2128.42,3,3,5,11,Clients Fidèles,4.110873864173311,1.3862943611198906,7.663604921153483,3,💙 Clients Fidèles,0.43956324342545927,0.5846991050668372,0
13518,86,1,627.16,2,1,3,6,Clients Perdus,4.465908118654584,0.6931471805599453,6.442794911088096,1,❌ Clients Perdus,-0.9021148001831419,0.10000131432276259,1
13519,78,1,122.75,2,1,1,4,Clients Perdus,4.3694478524670215,0.6931471805599453,4.8182634014487995,1,❌ Clients Perdus,-1.6355478170069904,-0.5528096741421276,1
13520,59,6,3624.35,3,5,5,13,Clients Fidèles,4.0943445622221,1.9459101490553132,8.195706114352095,3,💙 Clients Fidèles,1.2045506147518559,0.982078224831195,0
13521,1,3,1071.73,5,3,4,12,Clients Fidèles,0.6931471805599453,1.3862943611198906,6.977962080025035,2,🆕 Nouveaux Actifs,1.420026646216913,-1.8316345726554077,0
13522,30,1,125.8,4,1,1,6,Nouveaux Clients,3.4339872044851463,0.6931471805599453,4.842611042003125,2,🆕 Nouveaux Actifs,-1.2666591486500824,-1.1369642368040909,1
13523,33,5,3964.88,4,4,5,13,Champions,3.5263605246161616,1.791759469228055,8.285483051435902,3,💙 Clients Fidèles,1.3246026862512548,0.5957442250492972,0
13524,41,5,680.1800000000001,3,4,3,10,Clients Fidèles,3.7376696182833684,1.791759469228055,6.523826588404497,3,💙 Clients Fidèles,0.4085838297237527,0.08809778164761457,0
13525,15,2,628.78,4,2,3,9,Nouveaux Clients,2.772588722239781,1.0986122886681098,6.445370552049637,2,🆕 Nouveaux Actifs,0.11284062393834762,-0.8174181503348108,0
13527,34,7,2242.36,3,5,5,13,Clients Fidèles,3.5553480614894135,2.0794415416798357,7.7157300209728215,3,💙 Clients Fidèles,1.3036902112657596,0.5166580363770505,0
13529,79,2,307.76,2,2,2,6,Clients Perdus,4.382026634673881,1.0986122886681098,5.732564276081653,1,❌ Clients Perdus,-0.8399425024181578,-0.05674480740114968,0
13531,205,2,483.8,1,2,2,5,Clients Perdus,5.327876168789581,1.0986122886681098,6.1837364347551045,1,❌ Clients Perdus,-0.9873293483719922,0.7071819993828443,0
13532,34,1,210.31,3,1,1,5,Clients Ordinaires,3.5553480614894135,0.6931471805599453,5.353326249578836,2,🆕 Nouveaux Actifs,-1.0708602989731932,-0.8740245584902991,1
13533,183,3,269.09,1,3,2,6,Clients Perdus,5.214935757608986,1.3862943611198906,5.598755236788495,1,❌ Clients Perdus,-0.9612461509302881,0.5325764265894896,0
13534,2,25,5870.08,5,5,5,15,Champions,1.0986122886681098,3.258096538021482,8.677793882270105,0,🥇 Champions,3.7648451750439893,-0.2395083242847919,0
13536,1,7,3444.39,5,5,5,15,Champions,0.6931471805599453,2.0794415416798357,8.144792384587438,0,🥇 Champions,2.6004875362516393,-1.1415274668909547,0
13538,43,7,1280.85,3,5,4,12,Clients Fidèles,3.784189633918261,2.0794415416798357,7.156059625954846,3,💙 Clients Fidèles,0.9509023587024953,0.45789455686414277,0
13539,86,3,631.34,2,3,3,8,Clients Endormis,4.465908118654584,1.3862943611198906,6.449427224173901,3,💙 Clients Fidèles,-0.2717682371995064,0.3675593209474809,0
13544,40,2,276.06,3,2,2,7,Clients Ordinaires,3.713572066704308,1.0986122886681098,5.624234089229733,2,🆕 Nouveaux Actifs,-0.6359595527696219,-0.5199564686571668,0
13546,12,3,621.09,5,3,3,11,Clients Fidèles,2.5649493574615367,1.3862943611198906,6.433084776805697,2,🆕 Nouveaux Actifs,0.44664535074784856,-0.8434786520925469,0
13548,96,2,678.16,2,2,3,7,Clients Ordinaires,4.574710978503383,1.0986122886681098,6.520856740447811,1,❌ Clients Perdus,-0.5397742829387172,0.35250421991826963,0
13549,26,7,918.2,4,5,3,12,Clients Fidèles,3.295836866004329,2.0794415416798357,6.823503726534546,3,💙 Clients Fidèles,0.9797689123696944,0.027191921414423215,0
13551,319,1,91.8,1,1,1,3,Clients Perdus,5.768320995793772,0.6931471805599453,4.530446639792155,1,❌ Clients Perdus,-2.3063844814277834,0.2291621137882566,1
13552,66,12,3740.07,3,5,5,13,Clients Fidèles,4.204692619390966,2.5649493574615367,8.227126945747532,0,🥇 Champions,1.737440644101821,1.3002701468925972,0
13555,74,4,4098.88,2,4,5,11,Clients Endormis,4.31748811353631,1.6094379124341003,8.318712983971391,3,💙 Clients Fidèles,0.8731740278321475,1.0396292840734491,0
13557,28,2,584.06,4,2,3,9,Nouveaux Clients,3.367295829986474,1.0986122886681098,6.371714406075083,2,🆕 Nouveaux Actifs,-0.14926077454070166,-0.4672378561203291,0
13558,6,4,594.52,5,4,3,12,Clients Fidèles,1.9459101490553132,1.6094379124341003,6.389434973453886,2,🆕 Nouveaux Actifs,0.864334180490935,-1.1664504529534292,0
13560,7,1,171.42000000000002,5,1,1,7,Nouveaux Clients,2.0794415416798357,0.6931471805599453,5.149933360781779,2,🆕 Nouveaux Actifs,-0.6035068249200719,-1.883731236127566,1
13561,216,1,141.86,1,1,1,3,Clients Perdus,5.37989735354046,0.6931471805599453,4.961865129726826,1,❌ Clients Perdus,-1.9534479506374351,0.14005089638665733,1
13562,82,3,1799.33,2,3,4,9,Clients Endormis,4.418840607796598,1.3862943611198906,7.495725260414088,3,💙 Clients Fidèles,0.24231948806623727,0.7187877820762952,0
13563,84,2,777.53,2,2,3,7,Clients Ordinaires,4.442651256490317,1.0986122886681098,6.657407526177046,3,💙 Clients Fidèles,-0.42458141875530797,0.31851920610269224,0
13564,144,3,1724.67,2,3,4,9,Clients Endormis,4.976733742420574,1.3862943611198906,7.453370659852556,3,💙 Clients Fidèles,0.009122755554689811,1.0570305349731557,0
13565,19,2,240.22,4,2,1,7,Nouveaux Clients,2.995732273553991,1.0986122886681098,5.485709380155097,2,🆕 Nouveaux Actifs,-0.4274284462927854,-1.0254721714489103,0
13566,41,2,856.84,3,2,3,8,Clients Potentiels,3.7376696182833684,1.0986122886681098,6.75441760191189,3,💙 Clients Fidèles,-0.10928197426154222,-0.09306246900502851,0
13568,173,1,187.05,2,1,1,4,Clients Perdus,5.159055299214529,0.6931471805599453,5.2367078849163455,1,❌ Clients Perdus,-1.738768506758117,0.10015010590022562,1
13569,17,2,338.62,4,2,2,8,Nouveaux Clients,2.8903717578961645,1.0986122886681098,5.8278273455181555,2,🆕 Nouveaux Actifs,-0.22496380466879207,-0.9676631490523622,0
13570,243,1,239.49,1,1,1,3,Clients Perdus,5.497168225293202,0.6931471805599453,5.482678508639762,1,❌ Clients Perdus,-1.7512986306889238,0.4040755837002415,1
13571,13,12,2088.94,5,5,5,15,Champions,2.6390573296152584,2.5649493574615367,7.644890636412799,0,🥇 Champions,2.0594396152870678,0.09570477827033443,0
13572,206,1,1384.25,1,1,4,6,Clients Perdus,5.332718793265369,0.6931471805599453,7.233635907747459,1,❌ Clients Perdus,-0.8582530919544825,0.9375314032871238,1
13573,50,2,290.25,3,2,2,7,Clients Ordinaires,3.9318256327243257,1.0986122886681098,5.674182004879911,1,❌ Clients Perdus,-0.695648897237266,-0.36340645438619046,0
13575,23,5,732.0699999999999,4,4,3,11,Clients Fidèles,3.1780538303479458,1.791759469228055,6.597241195280628,3,💙 Clients Fidèles,0.6571658870124937,-0.23992483510295307,0
13576,10,18,6717.34,5,5,5,15,Champions,2.3978952727983707,2.9444389791664403,8.812596379192264,0,🥇 Champions,3.048622547242862,0.5132692268085968,0
13577,25,4,1687.6,4,4,4,12,Champions,3.258096538021482,1.6094379124341003,7.431655062235399,3,💙 Clients Fidèles,0.8572560492467828,0.04497263237601943,0
13579,15,2,467.04,4,2,2,8,Nouveaux Clients,2.772588722239781,1.0986122886681098,6.148553762350757,2,🆕 Nouveaux Actifs,-0.027896706864002495,-0.925520101913943,0
13581,309,1,118.0,1,1,1,3,Clients Perdus,5.736572297479192,0.6931471805599453,4.77912349311153,1,❌ Clients Perdus,-2.176345029715336,0.2996046541514884,1
13583,156,1,781.03,2,1,3,6,Clients Perdus,5.056245805348308,0.6931471805599453,6.661893102980819,1,❌ Clients Perdus,-1.023735991862747,0.5540340648621421,1
13584,307,1,142.4,1,1,1,3,Clients Perdus,5.730099782973574,0.6931471805599453,4.96563792816552,1,❌ Clients Perdus,-2.0854356859102143,0.363430854457194,1
13587,64,1,712.4,3,1,3,7,Clients Ordinaires,4.174387269895637,0.6931471805599453,6.570042272924791,1,❌ Clients Perdus,-0.7304193742111058,-0.03846017773727635,1
13588,16,9,2478.95,4,5,5,14,Champions,2.833213344056216,2.302585092994046,7.815993677665464,0,🥇 Champions,1.8289986866331391,0.18074419348359483,0
13589,15,2,379.65,4,2,2,8,Nouveaux Clients,2.772588722239781,1.0986122886681098,5.941880317752221,2,🆕 Nouveaux Actifs,-0.12589206949168194,-1.0007914594518679,0
13590,11,6,1981.92,5,5,4,14,Champions,2.4849066497880004,1.9459101490553132,7.592325784791223,0,🥇 Champions,1.5332565455836085,-0.2579559414720883,0
13591,65,3,1117.13,3,3,4,10,Clients Fidèles,4.189654742026425,1.3862943611198906,7.019412926024925,3,💙 Clients Fidèles,0.10402188995419244,0.4000236353070904,0
13592,36,4,247.96,3,4,1,8,Clients Ordinaires,3.6109179126442243,1.6094379124341003,5.5172922409900265,2,🆕 Nouveaux Actifs,-0.18522678460205866,-0.4285804098405547,0
13593,108,5,2011.88,2,4,4,10,Clients Endormis,4.6913478822291435,1.791759469228055,7.607321811344266,3,💙 Clients Fidèles,0.558025920535271,1.087282281213,0
13594,53,1,396.97,3,1,2,6,Clients Ordinaires,3.9889840465642745,0.6931471805599453,5.986376625559036,1,❌ Clients Perdus,-0.93634402440402,-0.3685674744932424,1
13596,6,2,664.11,5,2,3,10,Nouveaux Clients,1.9459101490553132,1.0986122886681098,6.499952440510379,2,🆕 Nouveaux Actifs,0.45451049369354424,-1.3216004084937067,0
13598,47,1,160.04,3,1,1,5,Clients Ordinaires,3.871201010907891,0.6931471805599453,5.081652781331536,1,❌ Clients Perdus,-1.3203309800023721,-0.7727386837624489,1
13599,1,21,5149.92,5,5,5,15,Champions,0.6931471805599453,3.091042453358316,8.546930618480117,0,🥇 Champions,3.706521775168811,-0.6081096594233651,0
13600,312,1,219.52,1,1,1,3,Clients Perdus,5.746203190540153,0.6931471805599453,5.395988393721483,1,❌ Clients Perdus,-1.8875340899325534,0.5303748731862592,1
13601,45,2,693.32,3,2,3,8,Clients Potentiels,3.828641396489095,1.0986122886681098,6.54293294933599,3,💙 Clients Fidèles,-0.24430963548384693,-0.11241581403663771,0
13602,65,1,428.89,3,1,2,6,Clients Ordinaires,4.189654742026425,0.6931471805599453,6.063529362008149,1,❌ Clients Perdus,-0.9764174304248352,-0.21325576015373238,1
13603,26,1,164.34,4,1,1,6,Nouveaux Clients,3.295836866004329,0.6931471805599453,5.108003959824529,2,🆕 Nouveaux Actifs,-1.0880484679916107,-1.1278854522602888,1
13606,29,3,276.75,4,3,2,9,Clients Ordinaires,3.4011973816621555,1.3862943611198906,5.6267214285197396,2,🆕 Nouveaux Actifs,-0.2551413884168181,-0.6070320169807181,0
13607,40,1,675.51,3,1,3,7,Clients Ordinaires,3.713572066704308,0.6931471805599453,6.516947229467592,2,🆕 Nouveaux Actifs,-0.5795641969282639,-0.3499249167413319,1
13610,12,7,1082.33,5,5,4,14,Champions,2.5649493574615367,2.0794415416798357,6.987794909727863,0,🥇 Champions,1.3368660587014982,-0.3763083459019786,0
13611,89,3,1154.4,2,3,4,9,Clients Endormis,4.499809670330265,1.3862943611198906,7.052201883347165,3,💙 Clients Fidèles,0.001090393162349157,0.6085838550018244,0
13614,24,4,1585.46,4,4,4,12,Champions,3.2188758248682006,1.6094379124341003,7.369260397972974,3,💙 Clients Fidèles,0.8426535064363825,-0.002615190426232984,0
13615,319,1,417.69,1,1,2,4,Clients Perdus,5.768320995793772,0.6931471805599453,6.037130789291114,1,❌ Clients Perdus,-1.5919818164780886,0.7779029621055623,1
13617,40,3,544.18,3,3,3,9,Clients Potentiels,3.713572066704308,1.3862943611198906,6.301116015363744,3,💙 Clients Fidèles,-0.05469995200793793,-0.163389083655975,0
13618,174,1,177.34,2,1,1,4,Clients Perdus,5.1647859739235145,0.6931471805599453,5.183691840706733,1,❌ Clients Perdus,-1.7660954651231477,0.08447431491795317,1
13621,117,1,213.85,2,1,1,4,Clients Perdus,4.770684624465665,0.6931471805599453,5.3699401102210045,1,❌ Clients Perdus,-1.5272388844023652,-0.09752825373922945,1
13623,31,5,727.74,4,4,3,11,Clients Fidèles,3.4657359027997265,1.791759469228055,6.591317015443623,3,💙 Clients Fidèles,0.5444629270882825,-0.059710456354831826,0
13626,253,1,257.23,1,1,2,4,Clients Perdus,5.537334267018537,0.6931471805599453,5.5538506606638975,1,❌ Clients Perdus,-1.7328953068899047,0.45545948301137684,1
13627,59,5,1638.47,3,4,4,11,Clients Fidèles,4.0943445622221,1.791759469228055,7.402128297855622,3,💙 Clients Fidèles,0.6887863513876976,0.6340880901756172,0
13629,23,11,7792.36,4,5,5,14,Champions,3.1780538303479458,2.4849066497880004,8.961027368080067,0,🥇 Champions,2.4051700556966153,0.8861187466330506,0
13630,5,7,2031.78,5,5,4,14,Champions,1.791759469228055,2.0794415416798357,7.617159593311352,0,🥇 Champions,1.93063981508373,-0.6372438405439788,0
13631,100,11,3070.42,2,5,5,12,Clients Endormis,4.61512051684126,2.4849066497880004,8.029895274358873,3,💙 Clients Fidèles,1.4147119932595265,1.4580045811407203,0
13632,25,5,2118.93,4,4,5,13,Champions,3.258096538021482,1.791759469228055,7.659138348252998,3,💙 Clients Fidèles,1.13009417057367,0.19756462090479368,0
13634,33,5,1547.36,4,4,4,12,Champions,3.5263605246161616,1.791759469228055,7.344951585251755,3,💙 Clients Fidèles,0.8786444632657391,0.2531986193265332,0
13635,68,1,1071.03,3,1,4,8,Clients Ordinaires,4.23410650459726,0.6931471805599453,6.977309326313799,1,❌ Clients Perdus,-0.5601240652869304,0.14772640116267885,1
13636,37,5,949.12,3,4,4,11,Clients Fidèles,3.6375861597263857,1.791759469228055,6.856588292406893,3,💙 Clients Fidèles,0.6045963227400538,0.1458445292980362,0
13637,52,3,804.3,3,3,3,9,Clients Potentiels,3.970291913552122,1.3862943611198906,6.6912148788015,3,💙 Clients Fidèles,0.03220112382157221,0.1414305249308724,0
13638,16,1,122.64,4,1,1,6,Nouveaux Clients,2.833213344056216,0.6931471805599453,4.817374117263916,2,🆕 Nouveaux Actifs,-1.049130961975717,-1.5270077450242543,1
13639,74,1,1033.34,2,1,4,7,Clients Ordinaires,4.31748811353631,0.6931471805599453,6.941518821134943,1,❌ Clients Perdus,-0.6089459403586891,0.1875499396629193,1
13642,216,1,312.28,1,1,2,4,Clients Perdus,5.37989735354046,0.6931471805599453,5.7470973593421455,1,❌ Clients Perdus,-1.5811257239596517,0.4260358521243877,1
13643,31,3,519.44,4,3,3,10,Clients Fidèles,3.4657359027997265,1.3862943611198906,6.254674607635275,2,🆕 Nouveaux Actifs,0.017952515993045124,-0.3374154831657302,0
13644,16,4,2624.26,4,4,5,13,Champions,2.833213344056216,1.6094379124341003,7.87293521773988,3,💙 Clients Fidèles,1.2287960195243526,-0.06365994235437594,0
13645,120,1,252.1,2,1,2,5,Clients Perdus,4.795790545596741,0.6931471805599453,5.533784667551078,1,❌ Clients Perdus,-1.4591414884842853,-0.021939816727870882,1
13647,10,4,1648.12,5,4,4,13,Champions,2.3978952727983707,1.6094379124341003,7.4079970912884825,3,💙 Clients Fidèles,1.1746336561462516,-0.5089561567314541,0
13649,257,2,346.6,1,2,2,5,Clients Perdus,5.552959584921617,1.0986122886681098,5.851052393391237,1,❌ Clients Perdus,-1.2310547513623555,0.7287054961074387,0
13650,17,6,1836.34,4,5,4,13,Champions,2.8903717578961645,1.9459101490553132,7.516074152465826,3,💙 Clients Fidèles,1.3422145487342783,-0.0286882299457928,0
13651,35,2,94.2,3,2,1,6,Clients Ordinaires,3.58351893845611,1.0986122886681098,4.55597994179732,2,🆕 Nouveaux Actifs,-1.092798159812206,-0.9914645698495043,0
13652,46,3,1095.08,3,3,4,10,Clients Fidèles,3.8501476017100584,1.3862943611198906,6.999495457544853,3,💙 Clients Fidèles,0.22426896109854866,0.17754384658144248,0
13654,43,6,2707.33,3,5,5,13,Clients Fidèles,3.784189633918261,1.9459101490553132,7.90408748775984,3,💙 Clients Fidèles,1.184756585058246,0.6792511262208323,0
13655,114,2,932.97,2,2,3,7,Clients Ordinaires,4.74493212836325,1.0986122886681098,6.83944431779864,3,💙 Clients Fidèles,-0.4537383514337907,0.5764444820770812,0
13656,165,2,379.65,2,2,2,6,Clients Perdus,5.111987788356544,1.0986122886681098,5.941880317752221,1,❌ Clients Perdus,-1.0195378405394329,0.48223756870663625,0
13657,11,2,382.14,5,2,2,9,Nouveaux Clients,2.4849066497880004,1.0986122886681098,5.948400457636955,2,🆕 Nouveaux Actifs,-0.012906531797973861,-1.1807887869870568,0
13658,10,5,2639.17,5,4,5,14,Champions,2.3978952727983707,1.791759469228055,7.878598588006555,0,🥇 Champions,1.5627476285398518,-0.2678194700816255,0
13659,206,2,1563.0,1,2,4,7,Clients Ordinaires,5.332718793265369,1.0986122886681098,7.355001921105257,3,💙 Clients Fidèles,-0.43381717998195707,1.136831841218017,0
13662,86,3,881.26,2,3,3,8,Clients Endormis,4.465908118654584,1.3862943611198906,6.782486797146853,3,💙 Clients Fidèles,-0.11384618923875106,0.48886105009499636,0
13663,179,1,189.47,2,1,1,4,Clients Perdus,5.19295685089021,0.6931471805599453,5.249494701850468,1,❌ Clients Perdus,-1.7456558914610165,0.12629852995177565,1
13666,60,3,84.65,3,3,1,7,Clients Ordinaires,4.110873864173311,1.3862943611198906,4.450269224770129,1,❌ Clients Perdus,-1.0840577395374582,-0.5856115778643237,0
13667,149,1,299.05,2,1,2,5,Clients Perdus,5.0106352940962555,0.6931471805599453,5.703949127435522,1,❌ Clients Perdus,-1.4605273287500367,0.17623260830269144,1
13668,3,21,6309.83,5,5,5,15,Champions,1.3862943611198906,3.091042453358316,8.750022484127467,0,🥇 Champions,3.5380380735953514,-0.09473185379886218,0
13669,51,2,218.55,3,2,1,6,Clients Ordinaires,3.9512437185814275,1.0986122886681098,5.391579997007726,1,❌ Clients Perdus,-0.8370638802342671,-0.4540214997459465,0
13670,75,1,349.7,2,1,2,5,Clients Perdus,4.330733340286331,0.6931471805599453,5.859931157146132,1,❌ Clients Perdus,-1.1268463938120363,-0.19797231545688282,1
13672,301,2,186.39,1,2,1,4,Clients Perdus,5.71042701737487,1.0986122886681098,5.233192006587575,1,❌ Clients Perdus,-1.5841689330781021,0.6035023423579108,0
13673,19,2,387.44,4,2,2,8,Nouveaux Clients,2.995732273553991,1.0986122886681098,5.962138717726154,2,🆕 Nouveaux Actifs,-0.20152682747362763,-0.8519545573232602,0
13675,151,2,486.8200000000001,2,2,2,6,Clients Perdus,5.0238805208462765,1.0986122886681098,6.189946485351331,1,❌ Clients Perdus,-0.868259087981616,0.5167299750027904,0
13678,152,1,232.6,2,1,1,4,Clients Perdus,5.030437921392435,0.6931471805599453,5.453610250954072,1,❌ Clients Perdus,-1.5867914627132225,0.09761170879603308,1
13680,1,4,3719.12,5,4,5,14,Champions,0.6931471805599453,1.6094379124341003,8.221511204811428,0,🥇 Champions,2.2115762618347974,-1.2933718156525382,0
13681,18,4,827.83,4,4,3,11,Clients Fidèles,2.9444389791664403,1.6094379124341003,6.720015067761323,2,🆕 Nouveaux Actifs,0.6396445510020295,-0.41304849837224167,0
13682,187,1,59.5,1,1,1,3,Clients Perdus,5.236441962829949,0.6931471805599453,4.102643365036796,1,❌ Clients Perdus,-2.3060530539245714,-0.26382288702567464,1
13684,286,1,65.13,1,1,1,3,Clients Perdus,5.659482215759621,0.6931471805599453,4.191622501686571,1,❌ Clients Perdus,-2.4254636333886106,0.03676409637662908,1
13685,3,7,3119.44,5,5,5,15,Champions,1.3862943611198906,2.0794415416798357,8.045729296501372,0,🥇 Champions,2.2887353837246818,-0.7381957951493152,0
13686,183,1,72.0,1,1,1,3,Clients Perdus,5.214935757608986,0.6931471805599453,4.290459441148391,1,❌ Clients Perdus,-2.208783689948105,-0.209053019545649,1
13689,63,1,910.0,3,1,3,7,Clients Ordinaires,4.1588830833596715,0.6931471805599453,6.814542897259958,1,❌ Clients Perdus,-0.608565475742806,0.04075934109151297,1
13690,59,1,172.25,3,1,1,5,Clients Ordinaires,4.0943445622221,0.6931471805599453,5.1547356380700124,1,❌ Clients Perdus,-1.3709187281650004,-0.6046628872534128,1
13692,25,3,1488.32,4,3,4,11,Clients Fidèles,3.258096538021482,1.3862943611198906,7.30607491892943,3,💙 Clients Fidèles,0.5957976408446297,-0.08612101257771206,0
13694,4,50,65039.62,5,5,5,15,Champions,1.6094379124341003,3.9318256327243257,11.082767276771584,0,🥇 Champions,5.319673458210552,1.2179387155632009,-1
13695,31,15,2504.13,4,5,5,14,Champions,3.4657359027997265,2.772588722239781,7.826095908379989,0,🥇 Champions,2.01745429080311,0.7651878934444025,0
13697,39,1,151.29999999999998,3,1,1,5,Clients Ordinaires,3.6888794541139363,0.6931471805599453,5.025852259901116,1,❌ Clients Perdus,-1.277142636860864,-0.9086416519992241,1
